INFO:start logging on: 2021-02-26--22-04-39 
WARNING:failed on this book, please handle error!!!
DEBUG:https://www.amazon.cn:443 "GET /dp/B08QZBRP37/ref=sr_1_5182?dchild=1&qid=1614002089&s=digital-text&sr=1-5182 HTTP/1.1" 200 2417
DEBUG:https://www.amazon.cn:443 "GET /dp/B08DKTDK3F/ref=sr_1_5183?dchild=1&qid=1614002089&s=digital-text&sr=1-5183 HTTP/1.1" 200 6819
DEBUG:https://www.amazon.cn:443 "GET /dp/B084VL2653/ref=sr_1_5184?dchild=1&qid=1614002089&s=digital-text&sr=1-5184 HTTP/1.1" 200 2418
DEBUG:https://www.amazon.cn:443 "GET /dp/B08D6KS272/ref=sr_1_5185?dchild=1&qid=1614002089&s=digital-text&sr=1-5185 HTTP/1.1" 200 2418
DEBUG:Resetting dropped connection: www.amazon.cn
DEBUG:https://www.amazon.cn:443 "GET /dp/B00F9YKR8M/ref=sr_1_5179?dchild=1&qid=1614002089&s=digital-text&sr=1-5179 HTTP/1.1" 200 None
DEBUG:https://www.amazon.cn:443 "GET /dp/B0816B5QRF/ref=sr_1_5186?dchild=1&qid=1614002089&s=digital-text&sr=1-5186 HTTP/1.1" 200 2417
DEBUG:https://www.amazon.cn:443 "GET /dp/B083K763F7/ref=sr_1_5188?dchild=1&qid=1614002089&s=digital-text&sr=1-5188 HTTP/1.1" 200 2418
DEBUG:https://www.amazon.cn:443 "GET /dp/B07MBXQCSM/ref=sr_1_5190?dchild=1&qid=1614002089&s=digital-text&sr=1-5190 HTTP/1.1" 200 2417
DEBUG:https://www.amazon.cn:443 "GET /dp/B089D76K4X/ref=sr_1_5187?dchild=1&qid=1614002089&s=digital-text&sr=1-5187 HTTP/1.1" 200 None
DEBUG:https://www.amazon.cn:443 "GET /dp/B07FYFFGB9/ref=sr_1_5189?dchild=1&qid=1614002089&s=digital-text&sr=1-5189 HTTP/1.1" 200 None
DEBUG:https://www.amazon.cn:443 "GET /dp/B07WC73SW9/ref=sr_1_5191?dchild=1&qid=1614002089&s=digital-text&sr=1-5191 HTTP/1.1" 200 2417
